x,y
540.7,3.7099e-005
540.8,3.61226e-005
540.9,3.51354e-005
541,3.41376e-005
541.1,3.31298e-005
541.2,3.21123e-005
541.3,3.10857e-005
541.4,3.00503e-005
541.5,2.90067e-005
541.6,2.79551e-005
541.7,2.68962e-005
541.8,2.58304e-005
541.9,2.4758e-005
542,2.36796e-005
542.1,2.25957e-005
542.2,2.15066e-005
542.3,2.04128e-005
542.4,1.93147e-005
542.5,1.82129e-005
542.6,1.71078e-005
542.7,1.59998e-005
542.8,1.48894e-005
542.9,1.37771e-005
543,1.26632e-005
543.1,1.15483e-005
543.2,1.04328e-005
543.3,9.31712e-006
543.4,8.20173e-006
543.5,7.08708e-006
543.6,5.97361e-006
543.7,4.86175e-006
543.8,3.75196e-006
543.9,2.64466e-006
544,1.54028e-006
544.1,4.39267e-007
544.2,-6.5796e-007
544.3,-1.75097e-006
544.4,-2.83935e-006
544.5,-3.92267e-006
544.6,-5.00053e-006
544.7,-6.0725e-006
544.8,-7.13819e-006
544.9,-8.19719e-006
545,-9.24909e-006
545.1,-1.02935e-005
545.2,-1.133e-005
545.3,-1.23583e-005
545.4,-1.3378e-005
545.5,-1.43886e-005
545.6,-1.53898e-005
545.7,-1.63812e-005
545.8,-1.73626e-005
545.9,-1.83334e-005
546,-1.92934e-005
546.1,-2.02423e-005
546.2,-2.11796e-005
546.3,-2.21051e-005
546.4,-2.30185e-005
546.5,-2.39193e-005
546.6,-2.48073e-005
546.7,-2.56822e-005
546.8,-2.65437e-005
546.9,-2.73914e-005
547,-2.82252e-005
547.1,-2.90446e-005
547.2,-2.98495e-005
547.3,-3.06396e-005
547.4,-3.14145e-005
547.5,-3.21741e-005
547.6,-3.29181e-005
547.7,-3.36462e-005
547.8,-3.43583e-005
547.9,-3.5054e-005
548,-3.57333e-005
548.1,-3.63958e-005
548.2,-3.70413e-005
548.3,-3.76697e-005
548.4,-3.82808e-005
548.5,-3.88744e-005
548.6,-3.94502e-005
548.7,-4.00083e-005
548.8,-4.05483e-005
548.9,-4.10701e-005
549,-4.15737e-005
549.1,-4.20588e-005
549.2,-4.25253e-005
549.3,-4.29732e-005
549.4,-4.34022e-005
549.5,-4.38123e-005
549.6,-4.42035e-005
549.7,-4.45755e-005
549.8,-4.49284e-005
549.9,-4.5262e-005
550,-4.55763e-005
550.1,-4.58713e-005
550.2,-4.61469e-005
550.3,-4.6403e-005
550.4,-4.66396e-005
550.5,-4.68567e-005
550.6,-4.70543e-005
550.7,-4.72323e-005
550.8,-4.73909e-005
550.9,-4.75299e-005
551,-4.76493e-005
551.1,-4.77493e-005
551.2,-4.78299e-005
551.3,-4.7891e-005
551.4,-4.79327e-005
551.5,-4.79551e-005
551.6,-4.79583e-005
551.7,-4.79422e-005
551.8,-4.7907e-005
551.9,-4.78528e-005
552,-4.77797e-005
552.1,-4.76877e-005
552.2,-4.7577e-005
552.3,-4.74476e-005
552.4,-4.72997e-005
552.5,-4.71334e-005
552.6,-4.69489e-005
552.7,-4.67463e-005
552.8,-4.65256e-005
552.9,-4.62872e-005
553,-4.60311e-005
553.1,-4.57576e-005
553.2,-4.54667e-005
553.3,-4.51586e-005
553.4,-4.48336e-005
553.5,-4.44919e-005
553.6,-4.41336e-005
553.7,-4.37589e-005
553.8,-4.33681e-005
553.9,-4.29613e-005
554,-4.25388e-005
554.1,-4.21008e-005
554.2,-4.16475e-005
554.3,-4.11793e-005
554.4,-4.06962e-005
554.5,-4.01986e-005
554.6,-3.96867e-005
554.7,-3.91608e-005
554.8,-3.86211e-005
554.9,-3.80679e-005
555,-3.75014e-005
555.1,-3.6922e-005
555.2,-3.63299e-005
555.3,-3.57255e-005
555.4,-3.51089e-005
555.5,-3.44804e-005
555.6,-3.38405e-005
555.7,-3.31893e-005
555.8,-3.25272e-005
555.9,-3.18545e-005
556,-3.11714e-005
556.1,-3.04783e-005
556.2,-2.97755e-005
556.3,-2.90634e-005
556.4,-2.83422e-005
556.5,-2.76122e-005
556.6,-2.68739e-005
556.7,-2.61274e-005
556.8,-2.53732e-005
556.9,-2.46115e-005
557,-2.38428e-005
557.1,-2.30672e-005
557.2,-2.22853e-005
557.3,-2.14972e-005
557.4,-2.07034e-005
557.5,-1.99041e-005
557.6,-1.90998e-005
557.7,-1.82907e-005
557.8,-1.74773e-005
557.9,-1.66597e-005
558,-1.58384e-005
558.1,-1.50138e-005
558.2,-1.41861e-005
558.3,-1.33558e-005
558.4,-1.2523e-005
558.5,-1.16883e-005
558.6,-1.08519e-005
558.7,-1.00141e-005
558.8,-9.17541e-006
558.9,-8.33603e-006
559,-7.49634e-006
559.1,-6.65667e-006
559.2,-5.81736e-006
559.3,-4.97875e-006
559.4,-4.14117e-006
559.5,-3.30494e-006
559.6,-2.4704e-006
559.7,-1.63788e-006
559.8,-8.07699e-007
559.9,1.98148e-008
560,8.44342e-007
560.1,1.66556e-006
560.2,2.48316e-006
560.3,3.29682e-006
560.4,4.10624e-006
560.5,4.9111e-006
560.6,5.71109e-006
560.7,6.50592e-006
560.8,7.29529e-006
560.9,8.0789e-006
561,8.85645e-006
561.1,9.62767e-006
561.2,1.03923e-005
561.3,1.11499e-005
561.4,1.19004e-005
561.5,1.26434e-005
561.6,1.33787e-005
561.7,1.4106e-005
561.8,1.48251e-005
561.9,1.55356e-005
562,1.62373e-005
562.1,1.69301e-005
562.2,1.76135e-005
562.3,1.82875e-005
562.4,1.89517e-005
562.5,1.96059e-005
562.6,2.025e-005
562.7,2.08836e-005
562.8,2.15066e-005
562.9,2.21187e-005
563,2.27198e-005
563.1,2.33096e-005
563.2,2.3888e-005
563.3,2.44548e-005
563.4,2.50097e-005
563.5,2.55527e-005
563.6,2.60834e-005
563.7,2.66018e-005
563.8,2.71077e-005
563.9,2.7601e-005
564,2.80814e-005
564.1,2.85489e-005
564.2,2.90032e-005
564.3,2.94443e-005
564.4,2.98721e-005
564.5,3.02864e-005
564.6,3.0687e-005
564.7,3.1074e-005
564.8,3.14471e-005
564.9,3.18063e-005
565,3.21515e-005
565.1,3.24826e-005
565.2,3.27995e-005
565.3,3.31021e-005
565.4,3.33904e-005
565.5,3.36643e-005
565.6,3.39238e-005
565.7,3.41687e-005
565.8,3.43991e-005
565.9,3.46149e-005
566,3.48161e-005
566.1,3.50027e-005
566.2,3.51746e-005
566.3,3.53317e-005
566.4,3.54742e-005
566.5,3.5602e-005
566.6,3.57151e-005
566.7,3.58135e-005
566.8,3.58972e-005
566.9,3.59662e-005
567,3.60206e-005
567.1,3.60605e-005
567.2,3.60857e-005
567.3,3.60964e-005
567.4,3.60927e-005
567.5,3.60745e-005
567.6,3.60419e-005
567.7,3.59951e-005
567.8,3.5934e-005
567.9,3.58588e-005
568,3.57695e-005
568.1,3.56662e-005
568.2,3.5549e-005
568.3,3.5418e-005
568.4,3.52733e-005
568.5,3.51151e-005
568.6,3.49433e-005
568.7,3.47582e-005
568.8,3.45599e-005
568.9,3.43484e-005
569,3.4124e-005
569.1,3.38867e-005
569.2,3.36368e-005
569.3,3.33742e-005
569.4,3.30993e-005
569.5,3.28121e-005
569.6,3.25128e-005
569.7,3.22017e-005
569.8,3.18787e-005
569.9,3.15441e-005
570,3.11982e-005
570.1,3.0841e-005
570.2,3.04727e-005
570.3,3.00936e-005
570.4,2.97039e-005
570.5,2.93036e-005
570.6,2.88931e-005
570.7,2.84724e-005
570.8,2.80419e-005
570.9,2.76018e-005
571,2.71522e-005
571.1,2.66933e-005
571.2,2.62254e-005
571.3,2.57487e-005
571.4,2.52635e-005
571.5,2.47698e-005
571.6,2.42681e-005
571.7,2.37584e-005
571.8,2.32411e-005
571.9,2.27163e-005
572,2.21843e-005
572.1,2.16454e-005
572.2,2.10998e-005
572.3,2.05477e-005
572.4,1.99893e-005
572.5,1.9425e-005
572.6,1.88549e-005
572.7,1.82794e-005
572.8,1.76986e-005
572.9,1.71128e-005
573,1.65222e-005
573.1,1.59272e-005
573.2,1.5328e-005
573.3,1.47248e-005
573.4,1.41179e-005
573.5,1.35075e-005
573.6,1.28939e-005
573.7,1.22773e-005
573.8,1.16581e-005
573.9,1.10364e-005
574,1.04126e-005
574.1,9.78679e-006
574.2,9.15936e-006
574.3,8.53053e-006
574.4,7.90055e-006
574.5,7.26967e-006
574.6,6.63816e-006
574.7,6.00627e-006
574.8,5.37425e-006
574.9,4.74235e-006
575,4.11083e-006
575.1,3.47994e-006
575.2,2.84993e-006
575.3,2.22105e-006
575.4,1.59355e-006
575.5,9.67664e-007
575.6,3.43646e-007
575.7,-2.78263e-007
575.8,-8.97822e-007
575.9,-1.51479e-006
576,-2.12893e-006
576.1,-2.74001e-006
576.2,-3.3478e-006
576.3,-3.95205e-006
576.4,-4.55255e-006
576.5,-5.14907e-006
576.6,-5.74138e-006
576.7,-6.32926e-006
576.8,-6.9125e-006
576.9,-7.49087e-006
577,-8.06416e-006
577.1,-8.63216e-006
577.2,-9.19466e-006
577.3,-9.75146e-006
577.4,-1.03024e-005
577.5,-1.08471e-005
577.6,-1.13856e-005
577.7,-1.19176e-005
577.8,-1.2443e-005
577.9,-1.29614e-005
578,-1.34728e-005
578.1,-1.3977e-005
578.2,-1.44737e-005
578.3,-1.49629e-005
578.4,-1.54443e-005
578.5,-1.59179e-005
578.6,-1.63833e-005
578.7,-1.68406e-005
578.8,-1.72894e-005
578.9,-1.77297e-005
579,-1.81613e-005
579.1,-1.85842e-005
579.2,-1.8998e-005
579.3,-1.94028e-005
579.4,-1.97983e-005
579.5,-2.01845e-005
579.6,-2.05613e-005
579.7,-2.09285e-005
579.8,-2.12859e-005
579.9,-2.16336e-005
580,-2.19714e-005
580.1,-2.22991e-005
580.2,-2.26168e-005
580.3,-2.29243e-005
580.4,-2.32215e-005
580.5,-2.35083e-005
580.6,-2.37847e-005
580.7,-2.40506e-005
580.8,-2.43059e-005
580.9,-2.45506e-005
581,-2.47845e-005
581.1,-2.50077e-005
581.2,-2.52202e-005
581.3,-2.54217e-005
581.4,-2.56124e-005
581.5,-2.57921e-005
581.6,-2.59609e-005
581.7,-2.61186e-005
581.8,-2.62654e-005
581.9,-2.64011e-005
582,-2.65258e-005
582.1,-2.66394e-005
582.2,-2.6742e-005
582.3,-2.68334e-005
582.4,-2.69139e-005
582.5,-2.69832e-005
582.6,-2.70416e-005
582.7,-2.70889e-005
582.8,-2.71251e-005
582.9,-2.71505e-005
583,-2.71648e-005
583.1,-2.71683e-005
583.2,-2.71608e-005
583.3,-2.71425e-005
583.4,-2.71135e-005
583.5,-2.70737e-005
583.6,-2.70232e-005
583.7,-2.69621e-005
583.8,-2.68904e-005
583.9,-2.68082e-005
584,-2.67156e-005
584.1,-2.66126e-005
584.2,-2.64994e-005
584.3,-2.63759e-005
584.4,-2.62424e-005
584.5,-2.60989e-005
584.6,-2.59454e-005
584.7,-2.57821e-005
584.8,-2.56091e-005
584.9,-2.54264e-005
585,-2.52342e-005
585.1,-2.50327e-005
585.2,-2.48218e-005
585.3,-2.46018e-005
585.4,-2.43728e-005
585.5,-2.41348e-005
585.6,-2.3888e-005
585.7,-2.36325e-005
585.8,-2.33685e-005
585.9,-2.30961e-005
586,-2.28155e-005
586.1,-2.25267e-005
586.2,-2.223e-005
586.3,-2.19254e-005
586.4,-2.16132e-005
586.5,-2.12935e-005
586.6,-2.09664e-005
586.7,-2.0632e-005
586.8,-2.02907e-005
586.9,-1.99424e-005
587,-1.95874e-005
587.1,-1.92259e-005
587.2,-1.88579e-005
587.3,-1.84838e-005
587.4,-1.81036e-005
587.5,-1.77175e-005
587.6,-1.73258e-005
587.7,-1.69285e-005
587.8,-1.65258e-005
587.9,-1.61181e-005
588,-1.57053e-005
588.1,-1.52877e-005
588.2,-1.48655e-005
588.3,-1.44389e-005
588.4,-1.40081e-005
588.5,-1.35732e-005
588.6,-1.31345e-005
588.7,-1.2692e-005
588.8,-1.22461e-005
588.9,-1.17969e-005
589,-1.13446e-005
589.1,-1.08894e-005
589.2,-1.04314e-005
589.3,-9.97097e-006
589.4,-9.50818e-006
589.5,-9.04325e-006
589.6,-8.57638e-006
589.7,-8.10776e-006
589.8,-7.63758e-006
589.9,-7.16604e-006
590,-6.69333e-006
590.1,-6.21964e-006
590.2,-5.74518e-006
590.3,-5.27012e-006
590.4,-4.79466e-006
590.5,-4.319e-006
590.6,-3.84333e-006
590.7,-3.36782e-006
590.8,-2.89269e-006
590.9,-2.4181e-006
591,-1.94426e-006
591.1,-1.47135e-006
591.2,-9.99546e-007
591.3,-5.29045e-007
591.4,-6.00254e-008
591.5,4.0733e-007
591.6,8.72839e-007
591.7,1.33632e-006
591.8,1.79761e-006
591.9,2.25651e-006
592,2.71285e-006
592.1,3.16647e-006
592.2,3.61719e-006
592.3,4.06484e-006
592.4,4.50926e-006
592.5,4.95026e-006
592.6,5.38771e-006
592.7,5.82142e-006
592.8,6.25124e-006
592.9,6.67701e-006
593,7.09858e-006
593.1,7.5158e-006
593.2,7.9285e-006
593.3,8.33655e-006
593.4,8.73979e-006
593.5,9.13809e-006
593.6,9.5313e-006
593.7,9.91927e-006
593.8,1.03019e-005
593.9,1.0679e-005
594,1.10505e-005
594.1,1.14162e-005
594.2,1.17761e-005
594.3,1.21299e-005
594.4,1.24776e-005
594.5,1.28191e-005
594.6,1.31542e-005
594.7,1.34829e-005
594.8,1.38049e-005
594.9,1.41203e-005
595,1.44289e-005
595.1,1.47306e-005
595.2,1.50254e-005
595.3,1.53131e-005
595.4,1.55936e-005
595.5,1.58668e-005
595.6,1.61328e-005
595.7,1.63913e-005
595.8,1.66423e-005
595.9,1.68858e-005
596,1.71217e-005
596.1,1.73498e-005
596.2,1.75702e-005
596.3,1.77828e-005
596.4,1.79875e-005
596.5,1.81842e-005
596.6,1.8373e-005
596.7,1.85537e-005
596.8,1.87264e-005
596.9,1.8891e-005
597,1.90474e-005
597.1,1.91956e-005
597.2,1.93356e-005
597.3,1.94674e-005
597.4,1.95909e-005
597.5,1.97062e-005
597.6,1.98131e-005
597.7,1.99117e-005
597.8,2.0002e-005
597.9,2.0084e-005
598,2.01577e-005
598.1,2.0223e-005
598.2,2.028e-005
598.3,2.03287e-005
598.4,2.03691e-005
598.5,2.04011e-005
598.6,2.0425e-005
598.7,2.04405e-005
598.8,2.04478e-005
598.9,2.04469e-005
599,2.04379e-005
599.1,2.04207e-005
599.2,2.03954e-005
599.3,2.0362e-005
599.4,2.03206e-005
599.5,2.02712e-005
599.6,2.02139e-005
599.7,2.01487e-005
599.8,2.00757e-005
599.9,1.99949e-005
600,1.99064e-005
600.1,1.98103e-005
600.2,1.97066e-005
600.3,1.95954e-005
600.4,1.94767e-005
600.5,1.93507e-005
600.6,1.92174e-005
600.7,1.90769e-005
600.8,1.89292e-005
600.9,1.87745e-005
601,1.86129e-005
601.1,1.84444e-005
601.2,1.82691e-005
601.3,1.80872e-005
601.4,1.78987e-005
601.5,1.77037e-005
601.6,1.75023e-005
601.7,1.72946e-005
601.8,1.70808e-005
601.9,1.68609e-005
602,1.66351e-005
602.1,1.64034e-005
602.2,1.6166e-005
602.3,1.59229e-005
602.4,1.56744e-005
602.5,1.54205e-005
602.6,1.51614e-005
602.7,1.48971e-005
602.8,1.46278e-005
602.9,1.43536e-005
603,1.40747e-005
603.1,1.37912e-005
603.2,1.35031e-005
603.3,1.32107e-005
603.4,1.29141e-005
603.5,1.26133e-005
603.6,1.23086e-005
603.7,1.20001e-005
603.8,1.16879e-005
603.9,1.13721e-005
604,1.10529e-005
604.1,1.07305e-005
604.2,1.04049e-005
604.3,1.00763e-005
604.4,9.74488e-006
604.5,9.41075e-006
604.6,9.07407e-006
604.7,8.73496e-006
604.8,8.39358e-006
604.9,8.05007e-006
605,7.70458e-006
605.1,7.35725e-006
605.2,7.00823e-006
605.3,6.65766e-006
605.4,6.30569e-006
605.5,5.95247e-006
605.6,5.59813e-006
605.7,5.24284e-006
605.8,4.88672e-006
605.9,4.52993e-006
606,4.17262e-006
606.1,3.81492e-006
606.2,3.45698e-006
606.3,3.09895e-006
606.4,2.74097e-006
606.5,2.38318e-006
606.6,2.02572e-006
606.7,1.66874e-006
606.8,1.31238e-006
606.9,9.5678e-007
607,6.02075e-007
607.1,2.48406e-007
607.2,-1.0409e-007
607.3,-4.55274e-007
607.4,-8.05013e-007
607.5,-1.15317e-006
607.6,-1.49961e-006
607.7,-1.84421e-006
607.8,-2.18683e-006
607.9,-2.52733e-006
608,-2.86561e-006
608.1,-3.20152e-006
608.2,-3.53493e-006
608.3,-3.86574e-006
608.4,-4.19381e-006
608.5,-4.51901e-006
608.6,-4.84124e-006
608.7,-5.16038e-006
608.8,-5.4763e-006
608.9,-5.78889e-006
609,-6.09804e-006
609.1,-6.40364e-006
609.2,-6.70558e-006
609.3,-7.00375e-006
609.4,-7.29804e-006
609.5,-7.58836e-006
609.6,-7.87459e-006
609.7,-8.15665e-006
609.8,-8.43442e-006
609.9,-8.70783e-006
610,-8.97676e-006
610.1,-9.24114e-006
610.2,-9.50087e-006
610.3,-9.75586e-006
610.4,-1.0006e-005
610.5,-1.02513e-005
610.6,-1.04916e-005
610.7,-1.07268e-005
610.8,-1.09569e-005
610.9,-1.11818e-005
611,-1.14014e-005
611.1,-1.16156e-005
611.2,-1.18244e-005
611.3,-1.20278e-005
611.4,-1.22256e-005
611.5,-1.24178e-005
611.6,-1.26043e-005
611.7,-1.27851e-005
611.8,-1.29602e-005
611.9,-1.31294e-005
612,-1.32928e-005
612.1,-1.34503e-005
612.2,-1.36018e-005
612.3,-1.37474e-005
612.4,-1.38869e-005
612.5,-1.40204e-005
612.6,-1.41478e-005
612.7,-1.4269e-005
612.8,-1.43841e-005
612.9,-1.44931e-005
613,-1.45958e-005
613.1,-1.46924e-005
613.2,-1.47827e-005
613.3,-1.48668e-005
613.4,-1.49446e-005
613.5,-1.50162e-005
613.6,-1.50815e-005
613.7,-1.51406e-005
613.8,-1.51934e-005
613.9,-1.52399e-005
614,-1.52801e-005
614.1,-1.53141e-005
614.2,-1.53419e-005
614.3,-1.53634e-005
614.4,-1.53787e-005
614.5,-1.53877e-005
614.6,-1.53906e-005
614.7,-1.53873e-005
614.8,-1.53779e-005
614.9,-1.53624e-005
615,-1.53408e-005
615.1,-1.53131e-005
615.2,-1.52794e-005
615.3,-1.52397e-005
615.4,-1.5194e-005
615.5,-1.51424e-005
615.6,-1.5085e-005
615.7,-1.50217e-005
615.8,-1.49527e-005
615.9,-1.48779e-005
616,-1.47975e-005
616.1,-1.47114e-005
616.2,-1.46197e-005
616.3,-1.45225e-005
616.4,-1.44199e-005
616.5,-1.43118e-005
616.6,-1.41985e-005
616.7,-1.40798e-005
616.8,-1.3956e-005
616.9,-1.3827e-005
617,-1.36929e-005
617.1,-1.35539e-005
617.2,-1.34099e-005
617.3,-1.32611e-005
617.4,-1.31075e-005
617.5,-1.29492e-005
617.6,-1.27863e-005
617.7,-1.26189e-005
617.8,-1.24471e-005
617.9,-1.22709e-005
618,-1.20904e-005
618.1,-1.19057e-005
618.2,-1.17169e-005
618.3,-1.15241e-005
618.4,-1.13274e-005
618.5,-1.11269e-005
618.6,-1.09227e-005
618.7,-1.07148e-005
618.8,-1.05033e-005
618.9,-1.02885e-005
619,-1.00703e-005
619.1,-9.84883e-006
619.2,-9.62425e-006
619.3,-9.39662e-006
619.4,-9.16605e-006
619.5,-8.93264e-006
619.6,-8.6965e-006
619.7,-8.45774e-006
619.8,-8.21645e-006
619.9,-7.97274e-006
620,-7.72672e-006
620.1,-7.47849e-006
620.2,-7.22817e-006
620.3,-6.97586e-006
620.4,-6.72166e-006
620.5,-6.4657e-006
620.6,-6.20806e-006
620.7,-5.94887e-006
620.8,-5.68824e-006
620.9,-5.42627e-006
621,-5.16307e-006
621.1,-4.89875e-006
621.2,-4.63342e-006
621.3,-4.3672e-006
621.4,-4.10019e-006
621.5,-3.8325e-006
621.6,-3.56424e-006
621.7,-3.29552e-006
621.8,-3.02645e-006
621.9,-2.75713e-006
622,-2.48769e-006
622.1,-2.21821e-006
622.2,-1.94883e-006
622.3,-1.67963e-006
622.4,-1.41073e-006
622.5,-1.14223e-006
622.6,-8.74242e-007
622.7,-6.0687e-007
622.8,-3.40217e-007
622.9,-7.43881e-008
623,1.90514e-007
623.1,4.54385e-007
623.2,7.17125e-007
623.3,9.78633e-007
623.4,1.23881e-006
623.5,1.49755e-006
623.6,1.75476e-006
623.7,2.01035e-006
623.8,2.2642e-006
623.9,2.51625e-006
624,2.76637e-006
624.1,3.01449e-006
624.2,3.26051e-006
624.3,3.50434e-006
624.4,3.74589e-006
624.5,3.98508e-006
624.6,4.2218e-006
624.7,4.45599e-006
624.8,4.68755e-006
624.9,4.9164e-006
625,5.14247e-006
625.1,5.36566e-006
625.2,5.5859e-006
625.3,5.80311e-006
625.4,6.01723e-006
625.5,6.22816e-006
625.6,6.43584e-006
625.7,6.6402e-006
625.8,6.84117e-006
625.9,7.03868e-006
626,7.23266e-006
626.1,7.42306e-006
626.2,7.60979e-006
626.3,7.79281e-006
626.4,7.97206e-006
626.5,8.14747e-006
626.6,8.31899e-006
626.7,8.48656e-006
626.8,8.65014e-006
626.9,8.80967e-006
627,8.9651e-006
627.1,9.11638e-006
627.2,9.26348e-006
627.3,9.40633e-006
627.4,9.54492e-006
627.5,9.67918e-006
627.6,9.80909e-006
627.7,9.93461e-006
627.8,1.00557e-005
627.9,1.01723e-005
628,1.02845e-005
628.1,1.03921e-005
628.2,1.04952e-005
628.3,1.05937e-005
628.4,1.06876e-005
628.5,1.07769e-005
628.6,1.08616e-005
628.7,1.09416e-005
628.8,1.1017e-005
628.9,1.10877e-005
629,1.11537e-005
629.1,1.1215e-005
629.2,1.12716e-005
629.3,1.13234e-005
629.4,1.13706e-005
629.5,1.14131e-005
629.6,1.14508e-005
629.7,1.14838e-005
629.8,1.15121e-005
629.9,1.15357e-005
630,1.15546e-005
630.1,1.15688e-005
630.2,1.15783e-005
630.3,1.15831e-005
630.4,1.15833e-005
630.5,1.15789e-005
630.6,1.15699e-005
630.7,1.15562e-005
630.8,1.1538e-005
630.9,1.15153e-005
631,1.1488e-005
631.1,1.14562e-005
631.2,1.14199e-005
631.3,1.13792e-005
631.4,1.13342e-005
631.5,1.12847e-005
631.6,1.12309e-005
631.7,1.11728e-005
631.8,1.11104e-005
631.9,1.10438e-005
632,1.09731e-005
632.1,1.08982e-005
632.2,1.08192e-005
632.3,1.07362e-005
632.4,1.06492e-005
632.5,1.05582e-005
632.6,1.04633e-005
632.7,1.03646e-005
632.8,1.02621e-005
632.9,1.01559e-005
633,1.0046e-005
633.1,9.93245e-006
633.2,9.81535e-006
633.3,9.69475e-006
633.4,9.5707e-006
633.5,9.44327e-006
633.6,9.31252e-006
633.7,9.17852e-006
633.8,9.04133e-006
633.9,8.90101e-006
634,8.75764e-006
634.1,8.61128e-006
634.2,8.46201e-006
634.3,8.30989e-006
634.4,8.15499e-006
634.5,7.99739e-006
634.6,7.83715e-006
634.7,7.67436e-006
634.8,7.50909e-006
634.9,7.3414e-006
635,7.17138e-006
635.1,6.99911e-006
635.2,6.82466e-006
635.3,6.6481e-006
635.4,6.46952e-006
635.5,6.289e-006
635.6,6.10661e-006
635.7,5.92244e-006
635.8,5.73655e-006
635.9,5.54905e-006
636,5.36e-006
636.1,5.16948e-006
636.2,4.97758e-006
636.3,4.78439e-006
636.4,4.58997e-006
636.5,4.39442e-006
636.6,4.19782e-006
636.7,4.00024e-006
636.8,3.80177e-006
636.9,3.6025e-006
637,3.40251e-006
637.1,3.20187e-006
637.2,3.00068e-006
637.3,2.79901e-006
637.4,2.59694e-006
637.5,2.39457e-006
637.6,2.19196e-006
637.7,1.98921e-006
637.8,1.78639e-006
637.9,1.58359e-006
638,1.38088e-006
638.1,1.17836e-006
638.2,9.76086e-007
638.3,7.74153e-007
638.4,5.72638e-007
638.5,3.71618e-007
638.6,1.71174e-007
638.7,-2.86166e-008
638.8,-2.27677e-007
638.9,-4.25929e-007
639,-6.23298e-007
639.1,-8.19707e-007
639.2,-1.01508e-006
639.3,-1.20934e-006
639.4,-1.40243e-006
639.5,-1.59425e-006
639.6,-1.78475e-006
639.7,-1.97385e-006
639.8,-2.16147e-006
639.9,-2.34756e-006
640,-2.53204e-006
640.1,-2.71484e-006
640.2,-2.89589e-006
640.3,-3.07514e-006
640.4,-3.25251e-006
640.5,-3.42794e-006
640.6,-3.60137e-006
640.7,-3.77274e-006
640.8,-3.94198e-006
640.9,-4.10903e-006
641,-4.27384e-006
641.1,-4.43634e-006
641.2,-4.59649e-006
641.3,-4.75422e-006
641.4,-4.90948e-006
641.5,-5.06221e-006
641.6,-5.21238e-006
641.7,-5.35991e-006
641.8,-5.50478e-006
641.9,-5.64691e-006
642,-5.78628e-006
642.1,-5.92283e-006
642.2,-6.05653e-006
642.3,-6.18731e-006
642.4,-6.31515e-006
642.5,-6.44001e-006
642.6,-6.56184e-006
642.7,-6.68061e-006
642.8,-6.79627e-006
642.9,-6.9088e-006
643,-7.01817e-006
643.1,-7.12433e-006
643.2,-7.22726e-006
643.3,-7.32693e-006
643.4,-7.42331e-006
643.5,-7.51637e-006
643.6,-7.60609e-006
643.7,-7.69245e-006
643.8,-7.77542e-006
643.9,-7.85498e-006
644,-7.93111e-006
644.1,-8.00379e-006
644.2,-8.07301e-006
644.3,-8.13876e-006
644.4,-8.20101e-006
644.5,-8.25975e-006
644.6,-8.31498e-006
644.7,-8.36669e-006
644.8,-8.41486e-006
644.9,-8.45949e-006
645,-8.50058e-006
645.1,-8.53813e-006
645.2,-8.57212e-006
645.3,-8.60256e-006
645.4,-8.62944e-006
645.5,-8.65278e-006
645.6,-8.67258e-006
645.7,-8.68883e-006
645.8,-8.70155e-006
645.9,-8.71075e-006
646,-8.71643e-006
646.1,-8.7186e-006
646.2,-8.71727e-006
646.3,-8.71246e-006
646.4,-8.70419e-006
646.5,-8.69246e-006
646.6,-8.6773e-006
646.7,-8.65872e-006
646.8,-8.63675e-006
646.9,-8.6114e-006
647,-8.58269e-006
647.1,-8.55066e-006
647.2,-8.51532e-006
647.3,-8.4767e-006
647.4,-8.43484e-006
647.5,-8.38974e-006
647.6,-8.34146e-006
647.7,-8.29001e-006
647.8,-8.23543e-006
647.9,-8.17775e-006
648,-8.11701e-006
648.1,-8.05324e-006
648.2,-7.98648e-006
648.3,-7.91677e-006
648.4,-7.84414e-006
648.5,-7.76863e-006
648.6,-7.69029e-006
648.7,-7.60915e-006
648.8,-7.52527e-006
648.9,-7.43867e-006
649,-7.34941e-006
649.1,-7.25753e-006
649.2,-7.16308e-006
649.3,-7.06611e-006
649.4,-6.96666e-006
649.5,-6.86477e-006
649.6,-6.76051e-006
649.7,-6.65392e-006
649.8,-6.54506e-006
649.9,-6.43396e-006
650,-6.3207e-006
650.1,-6.20531e-006
650.2,-6.08785e-006
650.3,-5.96839e-006
650.4,-5.84696e-006
650.5,-5.72364e-006
650.6,-5.59847e-006
650.7,-5.47151e-006
650.8,-5.34282e-006
650.9,-5.21245e-006
651,-5.08047e-006
651.1,-4.94693e-006
651.2,-4.8119e-006
651.3,-4.67542e-006
651.4,-4.53757e-006
651.5,-4.3984e-006
651.6,-4.25797e-006
651.7,-4.11634e-006
651.8,-3.97357e-006
651.9,-3.82973e-006
652,-3.68488e-006
652.1,-3.53907e-006
652.2,-3.39238e-006
652.3,-3.24485e-006
652.4,-3.09656e-006
652.5,-2.94756e-006
652.6,-2.79792e-006
652.7,-2.6477e-006
652.8,-2.49696e-006
652.9,-2.34576e-006
653,-2.19417e-006
653.1,-2.04225e-006
653.2,-1.89006e-006
653.3,-1.73766e-006
653.4,-1.58511e-006
653.5,-1.43248e-006
653.6,-1.27983e-006
653.7,-1.12721e-006
653.8,-9.74694e-007
653.9,-8.22335e-007
